title,1177 a. C. El año en que la civilización se derrumbó,1382-metodo-ted-para-hablar-en-publico,A este lado del paraíso,Altas capacidades en niños y niñas,Antología Palatina I,Aquellos hombres grises,Bastiat,Benjamin Franklin,Caballos desbocados,La Casa de Dios,Cómo Criar Niños Felices,Cómo enseñar a leer a su bebé,Cómo funciona la mente,Cómo hablar con un progre,Cómo hablar para que los niños escuchen y cómo escuchar para que los niños hablen,Cómo invertir en Bolsa a largo plazo partiendo de cero,Cuentos esenciales,De ratones y hombres,Decamerón,"Decir no, por amor",Deep Learning with Keras,Desarrolla una mente prodigiosa,División 250,Eso lo explica todo,Los Estados Unidos Desde 1816 Hasta La Guerra Civil,Los Estados Unidos desde el final de la Guerra Civil hasta la Primera Guerra Mundial,Flores para Algernon,Habilidades para niños,Hábitos atómicos,Helénicas,Historia de Rusia en el siglo XX,Historias Libros I-IV,Historias Libros III-V,Historias Libros V-XV,Historias Libros XVI-XXXIX,Ideologías y aparatos ideológicos de Estado,Kokoro,La historia de Genji,Mahoma,Marketingdencias,Las Mil Y Una Noches,Mitos y falacias de la historia de España,Morfina,Nuevos enigmas históricos al descubierto,Pabellón de cáncer,Por qué fracasan los países,Por una causa justa,Psicología y pedagogía,Retorno a Brideshead,"San Manuel Bueno, mártir",Sentimentalismo tóxico,Sobre la libertad,Solaris,Starship troopers,Taiko,La Tierra es plana,Todo fluye,Todo lo que debe saber sobre la Segunda Guerra Mundial,Universos paralelos,Vida y destino,La Violación de Nanking,Ya está el listo que todo lo sabe,El árbol de la ciencia,Una breve historia de casi todo,La cabaña del tío Tom,El capote (Trad. Irene Tchernova),Los cien mil hijos de san Luis,La civilización del Occidente medieval,El código de las mentes extraordinarias,El economista camuflado ataca de nuevo,La educación sentimental,Los errores de las mujeres en el amor,El espía que surgió del frío,El factor confianza,La formación de América del Norte,Un fuego sobre el abismo,Los gozos y las sombras,La guerra que ganó Franco,La historia secreta de Madrid,El hombre en busca de sentido,El infierno de Treblinka,El instinto del lenguaje,El largo adiós,El libro de las tierras vírgines,El libro negro de la humanidad,El libro negro,El materialismo histórico y la filosofía de Benedetto Croce,El método Lean Startup,Los mitos griegos I.,El molino del Floss,La muerte blanca,La muerte de Iván Ilich,El mundo de las palabras,El nacimiento de los Estados Unidos (1763-1816),El nuevo mánager al minuto,El pájaro pintado,La pequeña Dorrit,El problema de los Tres Cuerpos,El proceso de convertirse en persona,La república de Azaña,La sombra del ciprés es alargada,El sueño eterno,La tabla rasa
Sobre la libertad,0.16448593202534434,0.1366646447427875,0.20580482262727706,0.24242130632795478,0.11335191777042453,0.21722818575655256,0.16770733973401453,0.10607204824219929,0.23966807001975832,0.15771585332677984,0.21191643844012864,0.17348632921855545,0.15676002342392825,0.2216814223360125,0.1979325491380568,0.15740459441942833,0.1393406269049795,0.06710713456952888,0.1389457838210375,0.2165198461203528,2.220446049250313e-16,0.17939198543537105,0.11332591394632707,0.17450069585781114,0.23123497961017692,0.18034147476484486,0.1493188282205864,0.19446155922969965,0.16266832294402,0.1650390759067213,0.15363820751219537,0.11577112206607765,0.06340491648999025,0.09165916164479504,0.08563538164849205,0.23051841259459716,0.21725258822217475,0.1860695850288635,0.09656758472594396,0.12726554762988473,0.04471633872932823,0.15587416770363138,0.10931252183085849,0.19482680387454665,0.1437750760874258,0.13240533519614195,0.135947208020886,0.2832727463163984,0.1437463548491218,0.11954574681701502,0.2594323328974576,1.0,0.19593001173382352,0.1992205982032591,0.19778030883375253,0.053482779376766265,0.2200971197241378,0.10778134773076586,0.13816530995922438,0.13465082995863042,0.18750046413530275,0.18790750284266355,0.11801438616332971,0.18469838000940397,0.1487487530925119,0.1024533014319512,0.10811893951138007,0.23880963625057317,0.2381327678225802,0.1937247127138122,0.11679175350303705,0.242381718430577,0.09256240963277118,0.14444820535612513,0.24842445967543292,0.12105922322216178,0.1038381775412226,0.10758166771606492,0.17506757473538304,0.17773078758820093,0.06979764658658927,0.16901345292068992,0.14542442505294118,0.1310790229918798,0.13337560575846463,0.12354299062479901,0.16479333436313426,0.15860926941523623,0.21533811960875182,0.21223350526397988,0.1065537129880686,0.041735464683764434,0.19285358486447035,0.22968564349650877,0.0876132440977353,0.09965636009636392,0.16812887645552177,0.20572070793076536,0.33662501736720896,0.143149331093418,0.11984325365041404,0.09489444737183661,0.30604755148025553
Solaris,0.12833712015444232,0.11353612009881464,0.3219829865293904,0.14598275245792236,0.15247725784315413,0.1951196112026421,0.14251039497948603,0.04303774421742923,0.344172161461486,0.3601274484823572,0.17286887970439369,0.25080534687875766,0.14781766784240513,0.2638174101999662,0.2914252435945066,0.11796813257001437,0.3575633222686967,0.21857092102009557,0.22877894103332763,0.1743474727043708,-0.0,0.20336283456025062,0.2692252560236853,0.234977903962184,0.1252633134945652,0.13367677206440176,0.38648222787142317,0.223479266948437,0.2091256559244129,0.15261282667903553,0.11815772671107028,0.10505386392931937,0.0420087525928875,0.10083595114248534,0.08566257553919487,0.12340294919715078,0.3607751027523233,0.31484512423145106,0.13113955471833272,0.1940072537351032,0.08345964276709095,0.14376773812056753,0.3838254777853861,0.16091561003413668,0.2472459669462973,0.08380728783197777,0.23642229621529054,0.13862123057149034,0.3559179885727799,0.13532367682392565,0.290079622752789,0.1959300117338234,1.0,0.31205759484771756,0.3189888236363766,0.06403629745098516,0.23585966915495227,0.12801352329932225,0.1896187495963726,0.235005388049625,0.18438250730207595,0.1669351283436431,0.18756482158208332,0.2284037729848737,0.19085804636681736,0.19325034592837287,0.21181863157132685,0.1458971702467945,0.28653245652228876,0.18998067434850296,0.292444240109323,0.2497955317734405,0.3117140706709962,0.09931796630643519,0.14229464959736904,0.2155471027140894,0.25054244099647605,0.1223463361225412,0.13967206105725838,0.23885292798651303,0.09326066397194432,0.17650296460090575,0.34416531775930537,0.2548250862647662,0.13440469531776122,0.21106578596481052,0.08682154027678013,0.0977583874429866,0.17458325182466183,0.3762148816928256,0.1038718636901047,0.090838207736741,0.19083544041720613,0.13059741400411695,0.036213966937775344,0.25387026893930953,0.28379794231458144,0.37748075250816926,0.24976809900216213,0.15409749508325032,0.31473048709156837,0.30856136468215745,0.2151764798989786
Starship troopers,0.14617238444077796,0.14514872492394437,0.3250579690776467,0.1917531056120224,0.1573807209942113,0.268076367830278,0.19704940283983963,0.029456517666330062,0.3472273315082448,0.3530975855839843,0.149503014778694,0.19470344453427268,0.1814755156252561,0.2374843726850614,0.22227650371307295,0.18123320103916907,0.35138939622369014,0.20355653866446333,0.2542033216580404,0.1354837362147624,0.01582326940817802,0.2736768629440648,0.3325148984575642,0.23453499087219654,0.23455332451647093,0.18988185501500854,0.3496073142722743,0.23512798319078987,0.22071877844428944,0.21288430020372084,0.17141582016496082,0.13580664917954144,0.08075731665488961,0.13153259751649382,0.12498506920416808,0.09802358823453239,0.28332141290185775,0.31168494950491055,0.10121960860937818,0.18114361751926134,0.08475895459226068,0.14463370766541483,0.26804665108226644,0.18000502000087448,0.256555593122629,0.11739607055442958,0.2520082706502671,0.14450076826592384,0.31329321244706443,0.09419898070723876,0.22625288284488343,0.21189154641440844,0.32294309286175205,1.0,0.40703920455688847,0.07848739573413166,0.21743220956421527,0.22738476645893302,0.20027986428976785,0.24344891196803298,0.2529443283666022,0.1587073964514536,0.19131871224959973,0.27028485118836876,0.19567068095335027,0.13920186043943772,0.2429633007296842,0.17759520765988512,0.25511779482515995,0.24556145069178004,0.3250445529541879,0.22842440888359306,0.3075154810606434,0.08301778643113134,0.20541338415757238,0.227977579830541,0.24004824248759893,0.16857886664401245,0.19091485117717377,0.2235399914077646,0.12974080090509954,0.2100168691770532,0.35170006483092386,0.2840319873870659,0.2258896903596248,0.2886542057054121,0.10139303385078713,0.06826698902000228,0.16976125965591293,0.3397004771747326,0.1169457989391326,0.08111732174747877,0.21020033687659023,0.21332730575332814,0.05541447934287047,0.23240655366185736,0.2867149447396118,0.35300406768352666,0.23870222025258747,0.1677637937903953,0.2604142146319325,0.258232991168892,0.3045810633734427
Taiko,0.177269166560878,0.08288102420475707,0.383749197356709,0.22656885152095707,0.21209858205987053,0.31409141580817124,0.21271337518420974,0.03646183780594725,0.5458786642645186,0.41096894808755136,0.17207982549649825,0.22374337005364187,0.14895232958235727,0.20918112503831887,0.2633992987192575,0.12591365592511716,0.5079684270428338,0.2133985950592292,0.37378172292217215,0.1795929885127885,2.220446049250313e-16,0.20159000405284278,0.4332594705855225,0.18091019613037662,0.3176106349307346,0.20514974953096332,0.283300422768501,0.28551550550059823,0.17951095153505725,0.30198363964263397,0.20288211623802588,0.18134645947057015,0.11431181301211457,0.18493803403070241,0.17453286787322908,0.11944281278595725,0.3275401935964686,0.5614500386034145,0.14271248050945862,0.20709088397041275,0.13874737167981288,0.21390946640983455,0.27894508294592313,0.2405479796610861,0.3212192530448502,0.12054819981020404,0.3099128963966007,0.17913799153917787,0.408221080855216,0.1263621937590369,0.23470772719198363,0.19778030883375253,0.3189888236363767,0.3975057761358144,1.0,0.04891871488041555,0.27427565908648477,0.21460072336023472,0.1410983174684295,0.27895180714617285,0.26081548816816935,0.21093611938444923,0.2625268238017088,0.22719882611756315,0.22481249569880735,0.2238685569932224,0.2693802202245926,0.23481758780596318,0.22420971468393525,0.2385773720537554,0.37485680753737205,0.2638684929674997,0.371431764202903,0.08621468303173108,0.2302084178238486,0.23980863863999036,0.27601422876457193,0.19904916045319565,0.21381621510061455,0.2102337890486854,0.16154850020033795,0.17692282059704734,0.34535922359522997,0.3765077327740145,0.22176930656041793,0.40375639612162006,0.11433567204895312,0.0790368124336982,0.31157926235795375,0.41421953832059566,0.12970770952587962,0.10180769676779877,0.192584528425208,0.2610775850203638,0.04984272393470257,0.2788305038047991,0.35638525987225933,0.4286735755303537,0.25503296253058283,0.19180364001584094,0.31898453016603534,0.28362016226489783,0.22492402831562708
La Tierra es plana,0.09295022370129502,0.05259492480328398,0.05519899869890299,0.02712910585248729,0.036156773194711,0.07395184907305163,0.08106768520923435,0.019018992042093008,0.04133488367840821,0.04839448064515206,0.27202333560942493,0.016551918460540715,0.12256725041139938,0.14968595715131228,0.056328488515176245,0.012960238602775065,0.0456419059693447,0.023984384514855406,0.04018435188598657,0.060727421261222436,2.220446049250313e-16,0.024400973846466112,0.07265564961991389,0.142794876225109,0.06476961662986513,0.12209896005777932,0.04334823661422005,0.04122204762481896,0.2063648797343549,0.06331158429036099,0.09096214220852383,0.02294264691714143,0.012322053385045884,0.030640439042830425,0.023968760743390494,0.07343925271513152,0.063014876226415,0.06701087351314627,0.055482515144999134,0.12577900533721598,0.0125809799934119,0.05380361636072162,0.03504901503400637,0.07984381262932627,0.04700572643322254,0.1225445784731799,0.05478542902325767,0.05823503434836519,0.06196874733059643,0.04985406129241465,0.23766113004103584,0.053482779376766265,0.06403629745098538,0.06367161951519773,0.04891871488041555,1.0,0.0676218506920564,0.07260145015536712,0.1713683895640865,0.0831175493866565,0.2599239376277933,0.20384426493695074,0.028012891687353325,0.20018241422317284,0.022605037258005334,0.019675028621381152,0.036263751684833534,0.07903368581523118,0.2795122717751115,0.28238052520821566,0.053295472201478344,0.07444249120952906,0.02029274999602182,0.2960327792183025,0.09485001634564483,0.03238159444519162,0.027469623168056012,0.07182502534836022,0.13155525039844496,0.040314889345899774,0.059129950903524464,0.13490702996114268,0.03150020984465696,0.03670939593191347,0.17084866468725024,0.07123097368130882,0.029937189737223924,0.07097385703678794,0.052682557840732724,0.04449964690779107,0.02987971465371364,0.018230762242252063,0.18303824677218117,0.05147040918020396,0.03661517749018128,0.11002019453103684,0.03551021772590224,0.06307189409538294,0.07461497766372571,0.0613605174227676,0.04092425660981247,0.03202951527895992,0.2475246522144735
Todo fluye,0.12815234486501836,0.21031097677358757,0.23377853812113458,0.16040248849917638,0.14916922569033153,0.2184065027569314,0.14491942982837958,0.07460858439098494,0.2727354472793375,0.22864321923933217,0.1588122890230279,0.1626207079665858,0.13943489493471561,0.25881749215727334,0.2008484247143163,0.09569125885869656,0.2972980083890987,0.12319780894959753,0.23906590731485866,0.10389763381072892,2.220446049250313e-16,0.14050704080541565,0.2520160124517924,0.21694744483699224,0.21415551563482849,0.217090576268527,0.24066874374771774,0.17065885810961579,0.170876479297431,0.1952833906159026,0.35117922367514975,0.11548958484842431,0.07798519733809661,0.1047840343940506,0.1237180532698342,0.12270427551906282,0.24058751622067664,0.2263459368123869,0.11774381126002764,0.18199923746160362,0.07843535849059857,0.26284294129579244,0.21744450678203164,0.29965768408481797,0.266756207918856,0.16206870785326832,0.32806714788114755,0.19329163465046317,0.3010898242801343,0.25549062285195756,0.2748543828753266,0.2200971197241378,0.23585966915495238,0.20485034231077826,0.27427565908648477,0.0676218506920564,1.0,0.27662125854488406,0.15247982645703162,0.3369314869883624,0.2988056482698609,0.18152504571680017,0.22071925996364394,0.19901731821278879,0.1684425290013194,0.14160462294447596,0.21081250995944034,0.17740975643042933,0.21484858363020753,0.23898877293211251,0.2811635208280996,0.21402539287812572,0.21400596883661938,0.059382771113734356,0.1801893863717161,0.1487890276097642,0.17804888466846414,0.2569681134994569,0.23747003757683138,0.17639338724357112,0.267836457903194,0.1520546138745028,0.18387678716592026,0.24539218987403277,0.2627747806916385,0.4210055508749462,0.1206313659790006,0.12173146802674661,0.2280642588332863,0.24613128449321497,0.17622128069723442,0.06025905251972108,0.1633971746338121,0.154100829764101,0.026105494418282582,0.31390086449373555,0.22349352109151366,0.26864754992931095,0.18507837341994782,0.21937843287991543,0.2024510448636222,0.14907154584378346,0.266098370886663
Todo lo que debe saber sobre la Segunda Guerra Mundial,0.17157616698872658,0.11683645127128994,0.21935979100610703,0.13942690332482177,0.10703972922723126,0.4138875864766417,0.17236143346496913,0.216842647297959,0.23937455146213382,0.1847337931230787,0.09962063203152738,0.17745902503936284,0.15494384762270708,0.24884894716943484,0.1382346354064683,0.14405980851516598,0.1810387758391001,0.06508026398581457,0.14763934755489683,0.07408615334085478,0.019993813640744484,0.1294340162279881,0.28964703560937266,0.1842481827935153,0.29773245952106975,0.33273459263965777,0.1499832464044637,0.15667950301434963,0.20210624427412627,0.16350083066547583,0.4456347119181956,0.12212644825469965,0.08250250768823142,0.11288552236446514,0.12574772341060247,0.08636220598950217,0.17739785925844054,0.15371904651615986,0.11591691236973045,0.1654417657435282,0.05146998012860704,0.2846660350512027,0.10000204106204025,0.35548840520062264,0.18503404869065598,0.23415145792838787,0.2829357320346598,0.16452890119130503,0.23208789329486312,0.10812548166501301,0.27316314881267234,0.1256202011910329,0.14544785841172492,0.23065879835389558,0.23030385013094545,0.09114368393165717,0.2910843582932138,1.0,0.18853329377647643,0.2532977575926978,0.38511937432382337,0.28246558792883725,0.11156974139656017,0.2334481020796314,0.09767252364713896,0.07065843553809226,0.1407417678714603,0.17856254224150125,0.1647761372217733,0.3098980334256227,0.1617826543219919,0.18427657109383966,0.16716780933105502,0.13510966441869787,0.2668131985196973,0.1122811101438066,0.11610197268042777,0.37256812159163455,0.28888787825961926,0.25148571044071866,0.29008909807722716,0.13705392046713794,0.13632516045678078,0.14921239546694232,0.4045458191995429,0.4986747006337008,0.074586475700679,0.1844905756072439,0.16738305813445076,0.17113061357959436,0.35591231699335657,0.041571486243674016,0.1460748930520549,0.26338233104916264,0.07672476742078116,0.3654179234816014,0.14209208829261122,0.22441671391906692,0.15606040509301633,0.19589658238926833,0.1458960460996458,0.14092519871339104,0.2477023186317977
Universos paralelos,0.2703049085845973,0.09851210801388766,0.18277192822525712,0.1097377777969113,0.11294884590213017,0.1804582049947554,0.19058613924315548,0.12388361483357113,0.15800981552182758,0.16948666576696736,0.3072517370419735,0.1552075924897518,0.2786632542383166,0.23812927362990155,0.15422653388671737,0.15547568511827792,0.17286896902655924,0.07079523966490675,0.15171971501457482,0.1280237230638679,0.019017854079009577,0.17100836383354534,0.10687831847623086,0.5383282121234654,0.15250612474914738,0.2142865482937205,0.142234100195741,0.14985642414914524,0.2819190348221886,0.13834418425839046,0.19040913187690134,0.084778501271085,0.05649269571290472,0.06927279954448506,0.06860406807745056,0.1194917632460405,0.201818943928196,0.17787930463224455,0.17277497138988296,0.20213587983896375,0.044538037622502635,0.12224039485249494,0.11905300670240304,0.17524147962351777,0.13448888146888738,0.20613555855658372,0.12185076853630872,0.18988537064479927,0.14917206483322853,0.07311497845510084,0.2878508100338155,0.15455555633464813,0.20503046196491415,0.20287571278636762,0.1574327843350305,0.18712718461661126,0.16859784144648848,0.18772517776456588,1.0,0.14965540480767303,0.30994266360042777,0.24469245912398518,0.13959849823842885,0.5274670339801867,0.09986838126166286,0.05380989936600633,0.08989448809063472,0.16483291641438014,0.26862146479487603,0.2528162870051217,0.15238447112118447,0.1649820411989693,0.11867359761717033,0.21373613929179514,0.18598936219292728,0.14347772192158492,0.10830031624915337,0.14783020419646198,0.1783989364003984,0.12590032350829983,0.08351970872916725,0.40202424248801216,0.1542743156105848,0.15476192586278525,0.3095980428034779,0.15000471991348718,0.10066073722095337,0.14110200657063776,0.1661662314332104,0.15916501316154885,0.09479735851052218,0.059310911452671755,0.40649361465731104,0.14803530414800192,0.19457338007741953,0.16224608972899313,0.13345071887880633,0.3388841354667579,0.22301852727909577,0.10848195622086565,0.14895747336618925,0.1290763539080102,0.3922736570182128
Vida y destino,0.1123049552017934,0.09210834583287242,0.25779765619475936,0.11416755670933287,0.11620252068658943,0.21834334439229885,0.10458772685016104,0.06089098467370202,0.2862936632537657,0.2381529173263185,0.13253878440213496,0.16647060551876514,0.11899888533387204,0.16831306030662185,0.16875947698498184,0.07671921300699647,0.30453774562190816,0.16411068241988602,0.21177124567226158,0.10160068844533132,2.220446049250313e-16,0.11589955903043447,0.29443078144696155,0.15929527849233693,0.16071405844290343,0.17106595643489875,0.2336027009427204,0.16298412817213503,0.13388995112529822,0.13510627540851217,0.25098936284157847,0.08878946707256974,0.058977484330508645,0.09100407543178068,0.08891025534819752,0.09793856972308979,0.22292975696071782,0.22404071058742148,0.08259069346859982,0.13572750191059468,0.07912239101922314,0.1913900378382084,0.21440470314332416,0.22210795150200657,0.23654098073409413,0.11590678102537477,0.7660124120344296,0.116765513009771,0.25970409836548924,0.1403483522469715,0.21014856077798083,0.13465082995863042,0.23500538804962512,0.23128533268915574,0.27895180714617285,0.0831175493866565,0.3369314869883624,0.23806374612662673,0.13317016142634808,1.0,0.22835235680443466,0.1529367296795019,0.2002984271494913,0.17507453292887054,0.15783388511094032,0.14246094187430258,0.19631963258777185,0.14161243165217163,0.17728032874892075,0.2047737209148227,0.2577239174563565,0.15487873398950036,0.2631350507201713,0.0742675817410613,0.159034871260467,0.15866215695247232,0.19250137903967113,0.22360322429771828,0.14757835423026167,0.18287764638343496,0.1850944060121834,0.12927176694213494,0.23250445359595628,0.2306159733897324,0.20916914733600545,0.34660856048767097,0.0786407109650813,0.0750706654003277,0.1673223219084803,0.2768011473381361,0.15348820653254758,0.06031963440019905,0.1468750437877726,0.1554295878362313,0.03348752530402199,0.28294781124843527,0.21502316871432015,0.27309115088104363,0.15270944093498406,0.13833709365325297,0.22166002769228965,0.20880325891643625,0.20699441618919512
La Violación de Nanking,0.2834962249953972,0.103812039401457,0.2656078618536013,0.17391743821269712,0.1684459932293364,0.474083059538712,0.1648705418954206,0.20982644764025382,0.24406040461750877,0.24603533395304822,0.30735563041476155,0.21112841446545072,0.22324724423413234,0.33336572652859076,0.23047050397325508,0.17528093381903276,0.24128130885368093,0.09014364387762974,0.20660145212397718,0.1623302029942557,0.017940668058625153,0.17727356724806376,0.2153280414273535,0.30365774867603945,0.26601306949002446,0.3416218931469518,0.20559941953314909,0.23852508829599373,0.37303837856541566,0.20455760786076638,0.3660038371940064,0.1330227369100575,0.09455625539379053,0.11006814341200832,0.14101800615791205,0.12794802775127512,0.2643950271240959,0.2567429253879212,0.14656362827722857,0.2750704807933796,0.06368838764100582,0.24053042878738085,0.13819607195886452,0.3081461725792859,0.19106809445102113,0.2644086806111263,0.2226315710487251,0.2061373132550669,0.27686011695325996,0.15263069183786193,0.43157860539026416,0.20207724860603804,0.19901523000137755,0.25455157493295233,0.27407695212902095,0.27320139660094733,0.31138554337883406,0.38383117894535557,0.3091849330758468,0.2421962310292266,1.0,0.42956880753093096,0.16534274000067328,0.3925860141163521,0.14721199256712303,0.10053477896621066,0.15787096562643488,0.23625148981144983,0.4072129717751146,0.4125068332337801,0.2005484782409943,0.2303454286200446,0.1482460897551452,0.2842209839147418,0.2864088025759812,0.12049742873183866,0.13046046955353874,0.30901625763488616,0.33838109231002245,0.21286256648279267,0.16930403758733736,0.2608633434270511,0.16186395913401508,0.18460294795459986,0.4321155740782824,0.35264460415307264,0.11914903755683703,0.23272753702484628,0.25363456377596283,0.21758027969731009,0.2018428949540627,0.05369595465847432,0.30756621379729154,0.24610488937492392,0.12334839382669405,0.3212328075998,0.186605588853191,0.25528977957313037,0.2696403038834395,0.22066841267144088,0.19252135772686063,0.13855251522131395,0.4493794151284176
Ya está el listo que todo lo sabe,0.23086861859467223,0.0697275160624874,0.2298924154690588,0.16005574559925662,0.13806180987779404,0.2996273813630902,0.15277596123667347,0.2159818177766779,0.24123579393258,0.19276702961220593,0.244916603273581,0.19991633643883222,0.17768914891244314,0.2850328407378363,0.21428261683660377,0.16108516437190068,0.1837254398506124,0.08042819138915303,0.18483134864514594,0.1454154646070902,0.008700561801767814,0.16624148812330464,0.14831304519259647,0.23363746797997165,0.22502266711339347,0.3246485240668907,0.14894003750602103,0.23386859910250446,0.24149751619214765,0.1662756320358506,0.26074488537414686,0.10444951856621942,0.06391047825851415,0.07220804420857851,0.08873468834792109,0.1689170974399543,0.29212589892967145,0.21966756873379978,0.12694569308626125,0.2194077162492919,0.06562490621760075,0.1915906598499041,0.1276318141872338,0.29257880482711474,0.16155394944312662,0.2212974689753553,0.15933285724397928,0.23634815434145062,0.2205735256401965,0.1222147269123316,0.3562858618760506,0.19497316380293273,0.17418326074437107,0.15261877330049933,0.21780141844328738,0.21077126711369853,0.1886462376397401,0.27419696990229636,0.2367486563842255,0.1603066560129328,0.42420167271615306,1.0,0.14289556813019388,0.3241121630869269,0.10954560084466025,0.07538256801312904,0.09093572927616134,0.27898613497062885,0.2649710937733679,0.32409426365615013,0.19952265207095354,0.2359942150900567,0.11034167033763898,0.2311334104683591,0.2531049181990128,0.09247595204659098,0.13094243633694136,0.2131751347399342,0.3797554886826292,0.19622813414813867,0.10301441933508715,0.17320149348726988,0.13909090545450453,0.16770242697521565,0.304635482012076,0.21824644191958553,0.10617875175287839,0.23222479961100162,0.2544799387922697,0.17400386960944925,0.13806087006617085,0.05727541978630035,0.1997768461235394,0.20961606926963716,0.10134604904864264,0.2101698742057776,0.14723745672574795,0.19706650311858243,0.210806406683696,0.17564225410434708,0.18261682295448134,0.12496636434690023,0.29833471095333175
El árbol de la ciencia,0.10978144403797563,0.07604986642705214,0.3261790541003169,0.1352400997750799,0.09010944583843195,0.12906539830886576,0.13236083512067554,0.03060493372951545,0.2359519500930466,0.2924584849989159,0.12043011343152665,0.1701167527823786,0.11206707178647057,0.1155995261359909,0.15938581843759947,0.07126634101078655,0.3661816245361371,0.17405885968374457,0.25506819293163707,0.1432580376415552,2.220446049250313e-16,0.16314907734044526,0.1985497185041959,0.14744838285690853,0.1484717155560068,0.0979175597101628,0.24234069734356356,0.17980331889936685,0.09872938651783714,0.17306740997660575,0.09949614711197163,0.09366947476905829,0.051122173727008446,0.0885981938962146,0.09290593687357351,0.1029401233969558,0.29774783938827454,0.2104039621216084,0.07085697915341604,0.1687265773938812,0.08268217202643702,0.09548681601032927,0.20190967064389886,0.11170240228445161,0.2572889073821947,0.08030810688474133,0.19269156556199252,0.1383730561526656,0.2713540264153561,0.19049778752713242,0.1644083144199271,0.11801438616332971,0.18756482158208354,0.17831700078489965,0.2625268238017088,0.028012891687353325,0.22071925996364394,0.09344423436348137,0.12291828618981937,0.2002984271494913,0.15009487425841972,0.13537282596703237,1.0,0.17162348971809438,0.16452735069281088,0.194725604620146,0.2398700907732506,0.16454810553026245,0.1294085428014934,0.1696351874005031,0.33335503852238435,0.15796679441004158,0.281683013805222,0.059289597612058875,0.13477699328926152,0.17669155823765226,0.323184576248539,0.08156851180825253,0.11563122085256072,0.1293370818636138,0.08515010621221952,0.11299311468921125,0.28818991070022315,0.25184309983254627,0.12267753114059754,0.23565804543557312,0.07610140968313095,0.03295035060647045,0.140341569523729,0.3158873597766074,0.04230370063637878,0.09312238586289678,0.14104864726466937,0.12082021235318519,0.017277919904055472,0.17672864071191596,0.24461461612721414,0.276448563699749,0.164167868732219,0.13176197937003464,0.3225997722977574,0.2884941271088086,0.14501881711276565
Una breve historia de casi todo,0.3654994910292554,0.12220135429037526,0.27463938393055765,0.1822082013645968,0.1691315421389279,0.2510960446373093,0.22930552513883318,0.15530364516924788,0.23279100749402504,0.267190792222355,0.37880359006175013,0.20103733708847438,0.3654140871431616,0.2918962068250841,0.22292537378903987,0.25123040001232133,0.238758508677267,0.11013257553434153,0.22645428168380843,0.1951161230923475,0.022494684604760007,0.2215904901245076,0.16232072267263986,0.5145997439249956,0.24551042268372425,0.2899586155172357,0.20463982453197804,0.2010718430133024,0.38034845972311127,0.17025419674844655,0.2218596300888248,0.12108636705471065,0.07059732590410472,0.09565049101498413,0.10837227543479322,0.13914349742593457,0.27480517562175577,0.26702273703617807,0.21168777166874175,0.2920314624560987,0.06414968807209032,0.14843717548204494,0.16506235201031028,0.20855271237627193,0.2107308535126463,0.24408652023796928,0.1770691682877248,0.19683733719514585,0.25964263900622686,0.1013772316751772,0.35888891077825025,0.2030383328088421,0.24576058675380175,0.2752313537642126,0.24458274478623676,0.21817405855656302,0.2170351710134667,0.23540426053108154,0.5291418015052762,0.1936309711330697,0.39540272106276386,0.3335172726473373,0.1902575580508774,1.0,0.1513970086646802,0.0830242580635967,0.12801746503670808,0.23415048848785092,0.3249169056434559,0.3393011084843379,0.21648389654302158,0.20149312451399648,0.18702619148822297,0.2105115934936579,0.2864156336200132,0.19432877318565245,0.15850121758381042,0.18319581847082722,0.27724800030752716,0.18397195566319247,0.135610593723976,0.4594610266711201,0.22892234391977073,0.22002813869338855,0.3781683122951014,0.2256455882629067,0.12092057918694066,0.1326902085664874,0.24954421995169218,0.23537337721083929,0.11238880357774239,0.05513137310363003,0.46595713932030014,0.23297869995815956,0.2168208855854743,0.2290606462368744,0.20336957794594435,0.3178700793488719,0.298325532066964,0.15845389180223823,0.2055827651803539,0.19513728633890026,0.46826849138264304
